Package Name,Reviewer name,Review,Rating
OCTech.Mobile.Applications.TouchScan,A Google user,App keeps saying that the licence isn't supported? Any Chance on fixing this? 👍,3
OCTech.Mobile.Applications.TouchScan,Ray Anglero,"Great app. Got it because of enhanced ford codes and it worked great, easy to customise.",4
OCTech.Mobile.Applications.TouchScan,Nico Gilbert-Igelsrud,"Everything works great, the app runs smoothly, but it won't let me select the make and model of my vehicle. Jeep is not listed as an option, and there is no way to de-select a vehicle after choosing one. I had to delete my vehicle and will need to re-add.",3
OCTech.Mobile.Applications.TouchScan,Matthew Claussen,"Ever since the last update it keeps popping up a notification in the lower part of my screen saying ""Loading vehicle data"" even when I don't have the app open",2
OCTech.Mobile.Applications.TouchScan,Tim Firman,Any chance of getting the t31 (2013 second gen) X-Trail added?,3
OCTech.Mobile.Applications.TouchScan,michael marshall,Works good so far,4
OCTech.Mobile.Applications.TouchScan,Robert Hatcher,The pairing with my Automatic wasn't as robust as I hoped. Most of the dashboard items didn't work. I was hoping for higher level data and got colorful widgets instead.,2
OCTech.Mobile.Applications.TouchScan,Jay Ding,The app is not working with my 327 Bluetooth interface while the others such as torque just works perfectly. Need a refound or at least a proper solution .,1
OCTech.Mobile.Applications.TouchScan,Tim T,Great app for troubleshooting my 2001 BMW 330i.... Great resource to help diagnose vacuum leaks and fuel flow issues...,5
OCTech.Mobile.Applications.TouchScan,Bob Hunter,"Hard to connect to Veepeak WiFi adapter,  no immediate access to check light , won't add my car so it takes a long time to use every time.",1
OCTech.Mobile.Applications.TouchScan,Richard Bean,Great demonstration of what the Automatic Pro has access to.,4
OCTech.Mobile.Applications.TouchScan,Larry Rosenman,Wish automatic could pick up my MKZ pics.,4
OCTech.Mobile.Applications.TouchScan,A Google user,I have had this for years and works wonderfully for what it is (not a $2000 snap on scanner) when I had apple.  I have the WiFi scanner and never had issues till I got an android. Since I don't use it as it doesn't work with the wifi on android,4
OCTech.Mobile.Applications.TouchScan,Jacob Boeve,love it,5
OCTech.Mobile.Applications.TouchScan,Hector Reyes,Very good App,5
OCTech.Mobile.Applications.TouchScan,Brian Sanchez,Not letting me add gagets in dashboard money back refund plz!,1
OCTech.Mobile.Applications.TouchScan,A Google user,Great App with access to the most useful sensors on my truck - 2016 Chevrolet Colorado diesel.,5
OCTech.Mobile.Applications.TouchScan,A Google user,Great Product,5
OCTech.Mobile.Applications.TouchScan,Lachlan Stewart,Have tired a few and this works great. Always connects and gives me pretty much all the diagnosis and running info I need. Great logging function as well.,5
OCTech.Mobile.Applications.TouchScan,Junhua Zhang,I have Android 7 and pressing the software menu button does not bring up the menu for dashboard,1
OCTech.Mobile.Applications.TouchScan,C Avg,by far the best keep it up guys well done,5
OCTech.Mobile.Applications.TouchScan,B Kelley,Works like it should now.,5
OCTech.Mobile.Applications.TouchScan,Geo Kavalakatt,App worth the price and has a brilliant interface for dashboard.,4
OCTech.Mobile.Applications.TouchScan,Jason Ruch,"Bought this app 3 yrs ago with a 13 dollar eBay obd2 Bluetooth adapter and it just keeps getting better.  So far it does more then most 300  dollar scan tools! Keep up good work.about the update---to those with connection issues I feel your pain now....I figured out that it's because of all the new pid's !! Turn off the ""user defined pid's "" and app will work just fine. I think the problem is that there are 350 user pid's and most of us only need or can handle the pid's meant for our vehicles.",5
OCTech.Mobile.Applications.TouchScan,Ky Ros,Best thing out there for obd,5
OCTech.Mobile.Applications.TouchScan,Paul Amor,This app is okay but it's not overly special or convenient to use. Only reason I bought it is because it goes with the automatic adapter. If you're looking for a generic app to connect to OBD take a look at torque.,3
OCTech.Mobile.Applications.TouchScan,Phillip Winfrey,Lots of features and a very modern interface. I'm using the app with my veepeak OBDcheck vp11.,5
OCTech.Mobile.Applications.TouchScan,Michael Jolley,As of 11/16/16 I have used this app for about a week. I have had no issues. I use this app with the OBD device Automatic. It works amazing with no issues. Anyone who uses this app I highly recommend getting Automatic with it! Watch YouTube videos on that device I think you'll love it.,5
OCTech.Mobile.Applications.TouchScan,bursaliozer,"The freeze frames stopped working, not sure why. Everything else still works. Any tips?",4
OCTech.Mobile.Applications.TouchScan,Jonathan Bengel,I just bought this app. It keeps staying login failure. I use Automatic. I unplug and replugged several times. No luck. I should have read the reviews before  spending $4.00,1
OCTech.Mobile.Applications.TouchScan,Zenzo Ncube,"Tested a few of these apps. This one thumbs up. Easy to use, straight forward interface. One thing developers could add is to give possible causes of fault codes to make it more useful.",4
OCTech.Mobile.Applications.TouchScan,Bama Mastiff,"It WAS a great app until I PURCHASED their vehicle specific extended PID'S for my 2015 Ford F-150 2 months ago Totally useless now, app FREEZES up within 20 seconds  every time and the only way to close it is to open task manager and kill the app. Most of us would like for it to be fixed, thats why I purchased the ""Extra Goodies"" or please Refund my hard earned money.",1
OCTech.Mobile.Applications.TouchScan,J Spiritwolf,Works great with BAFX BT adapter in all 6 cars I've tried.,5
OCTech.Mobile.Applications.TouchScan,Hossein Beikmarzeh,I'm just receiving communication error. My Bluetooth OBD works perfectly with torque and smart control but not with this app. The app itself is user friendly however it does not mean anything if you are not able to use it.,1
OCTech.Mobile.Applications.TouchScan,Paul Topp,"Does everything I need, easy to use and configure.  On my third phone with app, works on all of them.",5
OCTech.Mobile.Applications.TouchScan,Jerri Payne,Works great on most everything.  Only have tried u.s. vehicles.,5
OCTech.Mobile.Applications.TouchScan,A Google user,This tool has been very helpful diagnosing problems with my SUV. Wish my adaptor allowed more functions but even what I have available is great!,4
OCTech.Mobile.Applications.TouchScan,A Google user,"Hello. This app now requires an internet connection to 'verify my license'. I do not have a data plan on my phone, and before I was able to use this app fine. I RELY on this app to tell me engine temperature for my old Ford. The app is now unusable for me. Thanks.",1
OCTech.Mobile.Applications.TouchScan,Gheorghe George,Is not connect at the device I have kiwi3 and is not going to connect I try many times so I failed every time so is not worth the money I want the refund,1
OCTech.Mobile.Applications.TouchScan,Andrew Pearson,Absolutely amazing app if you have the Automatic adapter.  I've been waiting for DashCommand to support the Automatic adapter but this app is much much easier to look at and us.  The only suggestion I would make is to have a backup to Google Drive along with Dropbox.,5
OCTech.Mobile.Applications.TouchScan,Mark Geier,Very average. Had check engine light on and app said all ok no mil.,1
OCTech.Mobile.Applications.TouchScan,Adan Del Toro,Only was able to connect once but not long enough to get any codes or diagnose.I have an automatic Bluetooth odb device and that was paired with this app. I kept getting errors and I'd troubleshot and would connect the drop connection.frustrating. and to top it off I did all this within 30 min and I can't get a refund.,1
OCTech.Mobile.Applications.TouchScan,Chris Gmtech,Very useful i like the interface and its user friendly. I use the cheap elm 327 to this app but still met my expectations.,5
OCTech.Mobile.Applications.TouchScan,Shelton Brown,Great basic product for diagnostic services,4
OCTech.Mobile.Applications.TouchScan,Alin U,Works great on my device. From last update !,5
OCTech.Mobile.Applications.TouchScan,Dikesh Amratlal,Add Seat Ibiza 2009 Optionals,4
OCTech.Mobile.Applications.TouchScan,PaulP,Bought a Carista obd dongle but was looking for another tool with dashboard. Since obdlink app only works with obdlink dongle I bought this as they are the same. I love this compared with torque pro.,5
OCTech.Mobile.Applications.TouchScan,MTS,"I use this app often while working in my shop. It does a pretty good job for the price. It's not your all in one scan tool but will help you in the right direction if you know what your doing. I'm happy to see in the update that air bag support has been added, I have not been able to test it yet so hopefully it works well. What I would like to see in the future is more pid support on misfire count. Also some heavy truck obd2 communication would be great, Example: Hino, fuso, some GMC.",4
OCTech.Mobile.Applications.TouchScan,Nick Torres,"Great obd tool, excellent for checking fuel trims",5
OCTech.Mobile.Applications.TouchScan,B M,Works with veepeak Bluetooth adapter and Alcatel Idol 3 phone.  The error codes are very technical. It would be cool if they gave estimates on parts that would need replaced to fix error.  I guess I was expecting more information on the error code than a bunch of technical jargon - a more general description.,3
OCTech.Mobile.Applications.TouchScan,matt weklar,"I had originally not been able to get it to work, but contacted the technical support staff of the developer and got it all squared away! Works excellent and couldn't be happier! Highly recommend it for real time monitoring.",5
OCTech.Mobile.Applications.TouchScan,reuven s,I purchased this app work with me automatic Pro does not work cannot communicate with the Bluetooth with your marriage bro I wish I can get my money back it seems like this app is a scam I see other people have the same problem they will not reply,1
OCTech.Mobile.Applications.TouchScan,A Google user,"This app is wonderful and is presented in a clean and simple interface.  I have previously used Torque and this is as good or better.  Plugin support would be nice, but is not required.    Where this app shines though is the incredible customer support.  I had a problem and they were immediately in contact with me and worked with me to identify and correct a problem that started from another app entirely.  You simply cannot find a better team who cares about their customers more.  Thank you OCTech!",5
OCTech.Mobile.Applications.TouchScan,jordan neiner,"It worked great a 2or3$ app and a 20$ scan tool, you get what you pay for. Cleared many a check engine light with this.",5
OCTech.Mobile.Applications.TouchScan,Michael Davenport,"I have an Automatic OBD II reader and thought this would be a great app to pair alongside the regular Automatic app. Although it is officially supported in the OBD Fusion app, and is promoted in the Automatic app I could never get it to connect. I tried several different methods to connect, but it threw up an error message every time stating: ""no device detected"" even when the Automatic app was actively tracking.",2
OCTech.Mobile.Applications.TouchScan,Peter Rivera,"The apps have potential,  however bluetooth connection drop constantly. Missing sensors data or inaccurate data. Difficult to trust if data isn't accurate. It shows my coolant temperature 15 celsius higher than its .",2
OCTech.Mobile.Applications.TouchScan,August Bo Tao,I hope ODB Fusion support the new Automatic Pro (Gold). I get the error message Login failure??,4
OCTech.Mobile.Applications.TouchScan,A Google user,"Needs an accurate database of volumetric efficiency for different cars. Tried looking this up for my Focus 1.8 with no success. I found Atlantis and I had cocktails with Lord Lucan, but finding volumetric efficiency was far too difficult.",4
OCTech.Mobile.Applications.TouchScan,travis wiese,"Latest update fixed my pairing issue, works perfectly now, and customer service to figure out my issue was Amazing! Thank you again!!",5
OCTech.Mobile.Applications.TouchScan,Grayson Carr,"I am trying to connect it to my 2nd gen Automatic, but it keeps telling me I have no paired adapters and to run through the setup in the Automatic app. My Automatic is already paired with the Automatic app and working fine. I even tried repairing, but this app still says the same thing.",1
OCTech.Mobile.Applications.TouchScan,Joseph Kiel,You finally got my money,5
OCTech.Mobile.Applications.TouchScan,David Rochat,"Just purchased and discovered the one thing I need it to test and monitor, does not work. Gives an error when I try to read O2 sensors.",1
OCTech.Mobile.Applications.TouchScan,Terry Ireland,Obd II bluetooth interface. Work on cut away school buses. Fast and loads of information. Won't connect to some GM 2004 and 2006 vehicles.,5
OCTech.Mobile.Applications.TouchScan,Ryan Tarson,"I been trying to find OBD Gauges for my 2nd Gen Automatic Adapter finally found this work of art! Very glad I found this, highly recommend getting this app if you have the Automatic Adpater to fully unlock its full potential. To developers: Keep up the support for Automatic Adapter!",5
OCTech.Mobile.Applications.TouchScan,Daniel S,"Very useful app.  Wish there was a way to zero out this gage, or another gage that could track this info on a per trip basis or between fillups.",5
OCTech.Mobile.Applications.TouchScan,Artem Suschev,"For some reason always telling me to buy license when in fact I already bought it! Tried reinstalling, didn't help. Also doesn't work with my ODB BT adapter",1
OCTech.Mobile.Applications.TouchScan,Yoshiyama Nakamura,Don't not always connect,2
OCTech.Mobile.Applications.TouchScan,Matthew Morgan,"As a tech, this is by far my favorite scan tool app. Our shop has the verus, autel and launch's and of course they all do their own thing, but for the price, I would definately put this app in the same category as the launch 123!! The one features this app is missing is bi-directional controls, but I have other scan tools for that.",5
OCTech.Mobile.Applications.TouchScan,A Google user,this never connect,1
OCTech.Mobile.Applications.TouchScan,Jacob Haas,"This app was recommended to me, still figuring out the app, took a couple different android devices before I got one to connect, the device I planned to keep in the vehicle I can not get to connect unfortunately.",4
OCTech.Mobile.Applications.TouchScan,ray johns,"Absolutely the best, look forward to upgrades.  I Would like to monitor misfires and abs codes body control codes too if you could! Use it every day!",5
OCTech.Mobile.Applications.TouchScan,Justin Pemberton,"I love the app and all the data that can be displayed. However, the battery voltage was off by 1v +/- .5v and I thought my alternator was going out. Makes me wonder how many other values are incorrect. :/ Probably some minor software tweaks and everything would be perfect.",4
OCTech.Mobile.Applications.TouchScan,Fedja Drndarski,Wasted money. Doesn't measure MAF and boost on 1.9 TDI ASZ engine. Fuel consumption reading is completely wrong. ECU is BOSCH EDC15.,2
OCTech.Mobile.Applications.TouchScan,Surya Pramulya,Customized dashboard suits my needs,5
OCTech.Mobile.Applications.TouchScan,Mario Leon,Service technician,5
OCTech.Mobile.Applications.TouchScan,Sig Freund,Just got the Ap and love it!  First Ap that links with my Automatic car adapter and it connected painlessly and easily.  I love all the data that was logged during my trip around town on my maidan trip.  Very happy and would highly recommend!,5
OCTech.Mobile.Applications.TouchScan,J. Kwhat,"Wouldn't connect to automatic, probably on their end because they seem incompetent, but OBD kept saying failed to authenticate, please reconnect and try again",2
OCTech.Mobile.Applications.TouchScan,Zachary Vanderbilt,"So far I am very pleased with the app.  The logging and dropbox export  functionality is extremely useful. I haven't had a chance to run any tests but I will definitely update once I have. I required support once and they were responsive, sympathetic, and helpful to my situation. Great app! Would love to see a lap timer feature of some sort or perhaps a 0-60 timer, but otherwise everything is there. Should note I am using the automatic adapter.",5
OCTech.Mobile.Applications.TouchScan,Deon Powell,Its a good app but it dosent remember my car sometimes.,4
OCTech.Mobile.Applications.TouchScan,Vince Ho,Title says it all.,5
OCTech.Mobile.Applications.TouchScan,Roman G,Very good at all times,5
OCTech.Mobile.Applications.TouchScan,Michael Wright,"Heard about this app from user jfoj on e46fanatics. Combined with a  BAFX odb2 bluetooth interface(elm 327, but not a crappy ebay Chinese fake), I have a reliable setup, and it's cheap. Thanks in advance for all the help with my car.",5
OCTech.Mobile.Applications.TouchScan,Rajesh Mahato,did not connect to automatic 2nd generation adapter. very bad. waste of money,1
OCTech.Mobile.Applications.TouchScan,Ken Berry,If you know how to read the info..or just need to clear a fault...It works for both...,5
OCTech.Mobile.Applications.TouchScan,BMORE _ MONEY,Plug in your Bluetooth obd and let the app do the rest.,5
OCTech.Mobile.Applications.TouchScan,deluxaur,Very straight forward for generic OBD. Fast at connecting and code reading. Monitors check is quite useful.,5
OCTech.Mobile.Applications.TouchScan,A Google user,Please add horizontal position of text.,5
OCTech.Mobile.Applications.TouchScan,Michael Covino,Automatic adapter support???? Edited from 1 star to 4 becuse the support is Automatic's fault.,4
OCTech.Mobile.Applications.TouchScan,Vallen Burkhauser,I would recomend this app over any other OBD app in market. Most comprehensive vey customizable gagues. Pure driving bliss. I mounted a galaxy tab 4 in front of my gauges because YOLO. Updates I love you even more now!,5
OCTech.Mobile.Applications.TouchScan,ikram nabi,Everytime to try to connect with automatic bluetooth obdII reader it keep saying command time out. Anyone else have this problem?,3
OCTech.Mobile.Applications.TouchScan,neil prestemon,"No nonsense functionality, with great logging and a nice graphical dash with the functions you want already set up by default.",5
OCTech.Mobile.Applications.TouchScan,Dennis Duchmann,"This is a very good app for D-I-Y auto enthusiasts.   Lots of useful features, functions and customizable.  Highly recommended!",5
OCTech.Mobile.Applications.TouchScan,andrew k_tek_llc,This is one of the best obd2 android apps.,5
OCTech.Mobile.Applications.TouchScan,Paul Dobre,This app works just great. I purchased it a while ago ( under different name )and the guys did some improvements meantime. I strongly recommend it for those who are interested to check their cars.,5
OCTech.Mobile.Applications.TouchScan,Gariy Ambartsumyan,"Looks to me like a $$$ version of OBDLINK  that is free, just a different color. But correct me if im wrong.",2
OCTech.Mobile.Applications.TouchScan,Terry Leis,Works great,5
OCTech.Mobile.Applications.TouchScan,Tim Swartz,Will not connect to Automatic obd. Want a refund. Should of read more of what it can connect to.,3
OCTech.Mobile.Applications.TouchScan,Tickled Funny Bone,"I love this App, it works great. it hasn't crashed or any bugs. it links up to my Bluetooth Scan tool no problem. it gives me enough data. not as much as the Computer program, but it gives me what I really need. (Error codes, MPG, Live Data). One of the options I like is the live data. I can choose what live data gauges I want to watch by adding and removing gauges and I can move them around individually. The Fuel MPG Monitoring options are cool. The other monitoring options are cool also. I like that I can track any changes in my MPG. and the error codes give me the data I need. I really like the options this app has. I recommend this App.",5
OCTech.Mobile.Applications.TouchScan,Legandary Beast,Not working,1
OCTech.Mobile.Applications.TouchScan,chris hamilton,Used torque pro with no problems installed this and will not read some sensors including boost wich is why I downloaded it. Would rather a refund. And yes torque was closed,3
OCTech.Mobile.Applications.TouchScan,Thomas Strohmeyer,Independent shop,4
OCTech.Mobile.Applications.TouchScan,Grupp Appick,"I had first installed Torque Lite, then came across this with a lot of good reviews. I paid and tested it. Has all the features like Torque, and far, far, far more visually appealing.",5
OCTech.Mobile.Applications.TouchScan,Sammy Cuaderno,Great app.,5
OCTech.Mobile.Applications.TouchScan,Kenneth Keplinger,Konnwei KW902 synced perfectly.  Shows much more data than my hand held OBD reader does.  Highly recommend,5
OCTech.Mobile.Applications.TouchScan,Ernestwinslow,It works great.Log data functionality which provides the ability to watch multiple graphs of selected PIDs is simply exceptional. Yet to see any other obd apps that has come close to offering what OBD Fusion has. Thumps up.,4
OCTech.Mobile.Applications.TouchScan,Ernesto Salazar,I use this a ton on all my cars and have had no problems. It might not be a factory reader but it's close enough for the home tech. All the PIDS I need to get the job done.,5
OCTech.Mobile.Applications.TouchScan,Chris Broomhead,"Once I paid for this app, certain features within the app no longer worked.",1
OCTech.Mobile.Applications.TouchScan,Sam Fusioncell,Brilliantly simple to capture real meaningful results...I found none better.  Saved time money.,5
OCTech.Mobile.Applications.TouchScan,Adam W,Obdlink is free!,1
OCTech.Mobile.Applications.TouchScan,Kevin Dowell,Convenient when troubleshooting and untethered from the drivers seat.,4
OCTech.Mobile.Applications.TouchScan,colin rowsell,Crap did not connect to device,1
OCTech.Mobile.Applications.TouchScan,A Google user,"Excellent product.  Use it daily as my ""digital dashboard."" Bluetooth provides a wicked fast and reliable connection.  TouchScan support is top-notch, responsive, and committed to finding solutions. Highly recommend!!!!",5
OCTech.Mobile.Applications.TouchScan,L Kay,Can't use it after payment,1
OCTech.Mobile.Applications.TouchScan,Graham Lloyd,Used to fault find my polo and within minutes found the problems,5
OCTech.Mobile.Applications.TouchScan,Arpad Farkas,Love it one of the best app yet!,5
OCTech.Mobile.Applications.TouchScan,BESERKER 111,Works great,5
OCTech.Mobile.Applications.TouchScan,TheJasinskis Jasinski,Saved me $$$$s already,5
OCTech.Mobile.Applications.TouchScan,Reginald Booker,Gives me all the information about my BMW that I would have to pay hundreds for a mechanic to do.,5
OCTech.Mobile.Applications.TouchScan,John Gunn,Truck,5
OCTech.Mobile.Applications.TouchScan,Joshua Glory,"For starters, I have Torque Pro, Car Gauge Pro and an Edge Evolution programmer which all read and reset trouble codes on my Early '99 Powerstroke. My truck had been running very rough so I did a scan with each program. All showed 2 error codes which were glow plug issues and had nothing to do with the misfire. This Touchscan app however showed 4 codes, one of which, was a P1211 code which I tracked down to a bad IPR. For fuel mileage Torque requires a plugin which costs. This app has it built in.",5
OCTech.Mobile.Applications.TouchScan,Tyler Gallegos,Good app but its giving me really high mpg. Saying I'm going over 100 when I should be getting 20. What should I do?,3
OCTech.Mobile.Applications.TouchScan,Anthony Farmer,"It wont conect to my obd2 bluetooth that plugs into ecu,  the torque app works fine",2
OCTech.Mobile.Applications.TouchScan,Michael Scholl,"Using TouchScan and my Bluetooth dongle, I can always be ready to sleuth out a pesky MIL!",5
OCTech.Mobile.Applications.TouchScan,Deedizzle65,Awesome app. Does what it says and then some.  Pleased costumer.,5
OCTech.Mobile.Applications.TouchScan,A Google user,Works great,5
OCTech.Mobile.Applications.TouchScan,Nick zuke,Very useful if you wanna clear codes or just wanna find out info about your car,5
OCTech.Mobile.Applications.TouchScan,Andrew Payne,Works great on my cheap OBD II (Bluetooth) device with my Tab S. Superb graphics and great realtime logging straight to Dropbox. 5 Star App. The best.,5
OCTech.Mobile.Applications.TouchScan,Christian West,"I have tried connecting it to My 2001 Mercury Grand Marquis, with the protocols sent to Automatic and with specifying the manufacturers call out for the OBD2 Protocal. I also confirmed that the vehicle is OBD2 certified. The app says it connects to the interface, but can not connect to the vehicle. Please advise or refund.",1
OCTech.Mobile.Applications.TouchScan,Tom Stephen,It's a great app but it keeps showing my Speedo reading as 10kph under what it really is same thing with the rpm meter.,3
OCTech.Mobile.Applications.TouchScan,Michael Singleton,Mike,5
OCTech.Mobile.Applications.TouchScan,Zakk Nixx,I use this all the time. I have torque too but this one has the full screen graphing for multiple inputs and real time. Essential for diagnostics. App paid for it self the first time I hooked it up. I wished I knew how to record with it though...,5
OCTech.Mobile.Applications.TouchScan,Eric Stouch,A must have,5
OCTech.Mobile.Applications.TouchScan,holdenfreak7,Can read falut codes but struggling on reading live feeds... not sure if some are just not supported for vehicle... eg. Boost pressure not registering,3
OCTech.Mobile.Applications.TouchScan,Jay Clark,The ap locks up after about 5 min. Maybe its a setting I have it on but I don't think so. The free Torque ap was fine I left it connected for at least an hour. I'm using android 4.4.0 I do like the scan tool voltage display and the gauge layout is cleaner and easier to manage than torque. I plan to use this for trouble shooting and I have been using an Actron pocket scanner for years. The benefit here is the real time data. I hope it doesn't freeze up at a critical time. I plan to keep this ap and purchase torque pro as well. Hoping if I only use one ap at a time I don't have a problem.,4
OCTech.Mobile.Applications.TouchScan,A Different Perspective,Works great and does exactly what I need it to do.,5
OCTech.Mobile.Applications.TouchScan,salisariza,Very usefull,5
OCTech.Mobile.Applications.TouchScan,Paul,Great app guys simple to use and connected to every car ive tried well worth the money ive tried other apps but nothing comes close to this,5
OCTech.Mobile.Applications.TouchScan,Frederick VanBuren,It does a lot of useful stuff,5
OCTech.Mobile.Applications.TouchScan,Neville Chetty,Not connecting to opel corsa c 2005 model,2
OCTech.Mobile.Applications.TouchScan,Gavin Elden,Excellent product for the price works well with My HTC One m8 using elm 327 Interface,5
OCTech.Mobile.Applications.TouchScan,Wyatt Alexander,Works flawlessly with an Htc One m8 and generic usb elm327.,5
OCTech.Mobile.Applications.TouchScan,Louis Alonzo,"The app will not open at all. It just has the same message reappearing, ""Unfortunately, the app has stopped working"".",1
OCTech.Mobile.Applications.TouchScan,Jack Sandman,"Was hoping for a dash save, export, import function. Otherwise I could just use torque pro.. maybe im just missing where that function is.  This looks and feels just like obdlink which is an awesome product.i picked this because I liked the guages and guauge setup. expection being no save,export,import of dashboards..",4
OCTech.Mobile.Applications.TouchScan,Fernan Zoleta,Didn't connect with my 2002 corolla altis,3
OCTech.Mobile.Applications.TouchScan,Ahmed Saad Salama,ممتاز,5
OCTech.Mobile.Applications.TouchScan,john sultan,Very helpful and useful. Simple to use,5
OCTech.Mobile.Applications.TouchScan,Justen Blacklock,I have an 04 Monte Carlo and an elm327 adapter and this is the 7th app I've tried and nothing works,1
OCTech.Mobile.Applications.TouchScan,Stephen Garner,Being a mechanic for 40 years this is the easiest and cheapest way to diagnose trouble codes and gives you a starting point to repairs. A must have for all car owners!,5
OCTech.Mobile.Applications.TouchScan,Arnulfo Torres,Just amazing,5
OCTech.Mobile.Applications.TouchScan,Anas Ababneh,"Its worth it, easy and simple.",5
OCTech.Mobile.Applications.TouchScan,Maharsi Wicaksono,I got problem and contact support. They response pretty fast and solve my problem. Good work!!!,5
OCTech.Mobile.Applications.TouchScan,Dan Anthony,"Had problem with usb otg.  Emailed developer, who promptly responded with a fix. I just use it to pull and clear engine codes, the rest is icing. It pulls and clears codes, I'm a happy camper.",5
OCTech.Mobile.Applications.TouchScan,KDBowlby,obd2 diagnostic software,4
OCTech.Mobile.Applications.TouchScan,Dondi Priyatmadi,"Great apps depends on tech support div. My JDM vehicle didnt recognized by thouchscan, mail the tech service and replied with solution in the next day, now its working like it should be... excellent",5
OCTech.Mobile.Applications.TouchScan,Esdras Souza,"By far Touchscan has the best looking and personalization features avaliable, a clean interface. At first it didn't connect to my obd2 device, but i contacted support and they were very interested in solving my problem. With some troubleshooting considering my android version and the app connection, the issue was solved. It now connects quickly and works perfectly. Some improvements can be done, but in my opinion this is the best app avaliable. I'm looking forward for the updates. Recommend it!",5
OCTech.Mobile.Applications.TouchScan,Arnulfo Torres,Very good app,5
OCTech.Mobile.Applications.TouchScan,Richard Hery,"Perfect. This is the best OBD scanner I've tried, and I've tried a lot.",5
OCTech.Mobile.Applications.TouchScan,Terrence Chin,"Can't even run it on my Nexus 5, crashes immediately after starting. -Update now works great.",5
OCTech.Mobile.Applications.TouchScan,Monty Leslie,I was silly enough to believe the claim that it worked with JOBD. One of the others I tried gave me the system voltage.This one did not even do that. Wasted my money didnt  l.,1
OCTech.Mobile.Applications.TouchScan,Ted Painchaud,"Nice clean easy-to-use interface, gets the job done!",5
OCTech.Mobile.Applications.TouchScan,Zach Morgan,for monitoring my truck diagnostics.,5
OCTech.Mobile.Applications.TouchScan,Rick Mekari,It does what it says.,5
OCTech.Mobile.Applications.TouchScan,REMAPCAR COM,Great,5
OCTech.Mobile.Applications.TouchScan,Paweł Pęcak,Doesn't work on Nexus 5 :/,1
OCTech.Mobile.Applications.TouchScan,Claude Herring,Works very good & is convenient.,5
OCTech.Mobile.Applications.TouchScan,Nick Zeringue,Everything I expected and then some plus you don't have to go to an auto parts store or dealer. Can be done at home!!,5
OCTech.Mobile.Applications.TouchScan,Howard Parvin,This app works GREAT!,5
OCTech.Mobile.Applications.TouchScan,M. Ridhwan,Love it..,5
OCTech.Mobile.Applications.TouchScan,ali bmw,,5
OCTech.Mobile.Applications.TouchScan,370to220,This is the only so I have found that works flawlessly with USB obdII readers.,5
OCTech.Mobile.Applications.TouchScan,David Bradley,Got abs error but doesn't detect it tried it a few times but keeps saying no errors detected & tells me I'm doing 11 mpg was a waist of money @ least it was a cheap waist,1
OCTech.Mobile.Applications.TouchScan,David Helmink,As good as Torque Pro Less expensive,5
OCTech.Mobile.Applications.TouchScan,Ferrie,,5
OCTech.Mobile.Applications.TouchScan,Rising Hoops,Very accurate life saver,5
OCTech.Mobile.Applications.TouchScan,Matthew Roberts,With this application I can ditch my Laptop an use the touch screen on my EEPad! This is the best!  NOTE: I had trouble connecting at the beginning but after a simple adjustment in the settings I was good to go. :-),5
OCTech.Mobile.Applications.TouchScan,Ron Villagran,The software works with the adapter and more importantly easy to use with lots of useful information.,4
OCTech.Mobile.Applications.TouchScan,Cliff Sadler,Actually works!,4
OCTech.Mobile.Applications.TouchScan,Edd Mac,Works great on all the cars I have tried it on. Clears check engine light.,5
OCTech.Mobile.Applications.TouchScan,Rodrick Graham,Will not connect with my new  elm 27 bluetooth adapter,1
OCTech.Mobile.Applications.TouchScan,George Lamacka,Just received delivery from authorized reseller.  1st downloaded TouchScan v1.3.0 and found on OBDwiz Help that there is never version: v1.4.0  I Downloaded it after payment $3.81 but feeling like robbed.  I believe that when downloading it should install latest/current version v1.4.0  Thanks George (new customer).,4
OCTech.Mobile.Applications.TouchScan,Wayne Lougheed,Still learning but a wealth of info at your finger tips!,5
OCTech.Mobile.Applications.TouchScan,Peeter Suit,"I bought this app , but the download cannot be finished for several hours",1
OCTech.Mobile.Applications.TouchScan,Pop Corn,No complaints wish I could control a few more things the scanner doesn't not the apps fault,4
OCTech.Mobile.Applications.TouchScan,A Google user,"I could only wish for more ford mondeo mk4 pids, but thats just me :)",5
OCTech.Mobile.Applications.TouchScan,Ron Guensche,"Works like a charm on a generic MID 7"" tablet with a cheap elm327 USB device and OTG USB cable.   The only reason I'm not giving this 5 stars is the current version of the app asks (even when not running) every time a non-mouse/keyboard USB device is connected if you want to use it with Touch Scan.  EVERY SINGLE TIME.  Google's dialog does not have a 'never' button, so the message won't go away permanently.   The network card in my tablet is USB, so every time I wake the tablet or power on, I get a dialog asking if I want to launch TS.  Renders my tablet a PITA to use. My solution for the time being is to remove the app when it's not needed, and reinstall it when it is.   Not ideal, but hey, that's why 3 stars.  FWIW: the support from OCTech was great in figuring out that this is the nature of the beast until the program gets updated (if it does) or google adds a 'never' button to the dialog in question.",3
OCTech.Mobile.Applications.TouchScan,Brent Bolinger,"I use the obd apps all the time, if not just for my vehicles i use them on friends vehicles as well. i have the torque pro app and am a seasoned mechanic, but the ease of  use of this app is the best by far. also add- ons and guages are free ! five stars here. ;)",5
